5500,Творог Здрайверы Персик 3.6%,14.0,6.0,3.6,112.0
5501,Творог Избёнка (ВкусВилл) 0% мягкий обезжиренный,2.6,7.0,0.7,43.0
5502,Творог Избёнка (ВкусВилл) 1% рассыпчатый,2.0,18.0,1.0,89.0
5503,Творог Избёнка (ВкусВилл) 5% из топленого молока,3.0,16.0,5.0,121.0
5504,Творог Избёнка (ВкусВилл) 6% мягкий с наполнителем Черника двухслойный,12.5,7.0,6.0,132.0
5505,Творог Избёнка (ВкусВилл) 9%,3.0,16.0,9.0,157.0
5506,Творог Искренне Ваш 5% с семенами льна,2.3,17.0,5.0,122.0
5507,Творог Карат зернёный домашний 4%,2.0,14.0,4.0,100.0
5508,Творог Козельский 5%,3.0,16.0,5.0,121.0
5509,Творог Козельский 9%,3.0,16.0,9.0,157.0
5510,Творог Козельский обезжиренный,3.3,18.0,0.0,85.0
5511,Творог Красная Цена обезжиренный,1.3,12.0,0.1,54.0
5512,Творог Ласковое лето 3% зерненый,2.2,15.1,3.0,96.0
5513,Творог Лосево 0%,3.3,18.0,0.0,85.0
5514,Творог Милава 4% мягкий,1.3,11.2,4.0,85.0
5515,Творог Милава 9% натуральный,1.5,15.0,9.0,147.0
5516,Творог Милава обезжиренный,1.2,18.0,0.0,75.0
5517,Творог мягкий нежный обезжиренный,1.0,7.0,0.0,32.0
5518,Творог Останкинский обезжиренный,3.3,13.5,0.1,68.0
5519,Творог Пискарёвский 5%,3.0,16.0,5.0,121.0
5520,Творог Простоквашино 0% мягкий,3.5,12.0,0.1,63.0
5521,Творог Простоквашино 2% нежирный,3.3,18.0,2.0,103.0
5522,Творог Простоквашино 5% зерненый,2.4,12.7,5.0,105.0
5523,Творог Простоквашино 5% зерненый с клубникой,12.5,10.3,5.0,127.0
5524,Творог Простоквашино 5% зерненый с малиной,12.2,10.3,4.0,126.0
5525,Творог Простоквашино 5% зерненый с персиком,13.1,10.3,4.0,130.0
5526,Творог Простоквашино 5% зерненый с черникой,13.1,10.3,4.0,127.0
5527,Творог Простоквашино 5% классический,3.0,16.0,5.0,121.0
5528,Творог Простоквашино 9% классический,3.0,16.0,9.0,157.0
5529,Творог Романов Луг 5% мягкий,3.0,8.5,5.0,90.0
5530,Творог Савушкин продукт 0% обезжиренный Мягкий Нежный,1.0,10.0,0.1,45.0
5531,Творог Савушкин продукт 5% Мягкий Нежный,1.6,8.5,5.0,85.0
5532,Творог Савушкин Хуторок 0% рассыпчатый,1.3,18.3,0.1,79.0
5533,Творог Савушкин Хуторок 1%,1.3,18.0,1.0,86.0
5534,Творог Свежее Завтра 5%,3.0,16.0,5.0,121.0
5535,Творог Свежее Завтра 9%,3.0,16.0,9.0,157.0
5536,Творог Свитлогорье 4% мягкий,1.3,9.3,4.0,80.0
5537,Творог Село Зелёное 5%,3.0,16.0,5.0,121.0
5538,Творог Село Зелёное обезжиренный,3.3,18.0,0.5,90.0
5539,Творог Серышевский обезжиренный,3.3,18.0,1.8,85.0
5540,Творог Тёма с абрикосом,11.2,7.6,4.2,113.0
5541,Творог Хуторок 5% мягкий,3.0,8.5,5.0,90.0
5542,Творожная масса,27.5,7.1,23.0,341.0
5543,Творожная масса Останкинское Особая с курагой 23%,30.2,7.7,20.7,338.0
5544,Творожная масса Ростагроэкспорт Картошка,27.6,10.9,20.0,334.0
5545,Творожная масса Ростагроэкспорт Особая с сахаром и изюмом,31.6,7.7,20.7,344.0
5546,Творожная масса Ростагроэкспорт Особая с сахаром и курагой,30.2,7.9,20.7,339.0
5547,"Творожная масса Ростагроэкспорт Особая с сахаром, изюмом и шоколадной крошкой",31.3,8.3,22.1,357.0
5548,Творожная масса с изюмом,29.9,6.8,21.6,343.0
5549,Творожная масса с курагой,29.0,9.0,23.0,357.0
5550,Творожный продукт Буренкин луг СЗМЖ 30%,2.1,4.0,30.0,290.0
5551,Творожный продукт Снеда Домашний рассыпчатый 12%,1.8,6.0,12.0,139.0
5552,Творожный продукт Чудо со вкусом ванили с шоколадным соусом,17.3,4.2,5.6,136.0
5553,Творожок Ирменский 0.5% с ванилином,10.0,16.0,0.5,108.0
5554,Творожок Растишка с абрикосом,14.5,6.3,3.5,115.0
5555,Творожок Растишка с вишней,14.5,6.3,3.5,115.0
5556,Творожок Растишка с клубникой,14.5,6.3,3.5,115.0
5557,Творожок Растишка с черникой,14.5,6.3,3.5,115.0
5558,Творожок Чудо вишня-черешня,20.2,4.4,4.0,134.0
5559,Творожок Чудо киви-банан,16.9,4.4,4.2,123.0
5560,Творожок Чудо клубника,18.6,4.4,4.2,130.0
5561,Творожок Чудо клубника-земляника,19.4,4.4,4.0,131.0
5562,Творожок Чудо персик-груша,18.9,4.4,4.2,131.0
5563,Творожок Чудо черника,19.0,4.4,4.2,131.0
5564,Творожок Чудо шоколад,19.1,4.4,4.2,132.0
5565,Текила,24.0,1.4,0.3,231.0
5566,Телятина отварная,0.0,30.7,0.9,131.0
5567,Телячий окорок,0.0,19.9,3.1,108.0
5568,Телячьи легкие,0.0,16.3,2.3,90.0
5569,Телячьи легкие тушеные,0.0,18.7,2.6,104.0
5570,Телячьи ребра,0.0,16.3,18.7,233.0
5571,Телячья лопатка,0.0,19.9,2.8,106.0
5572,Телячья мякоть,0.0,20.5,2.4,105.0
5573,Телячья печень,4.1,19.2,3.3,124.0
5574,Тёрн,9.4,1.5,0.3,54.0
5575,Терпуг,0.0,17.8,3.4,102.0
5576,Терпуг зубатый,0.0,17.6,9.5,85.0
5577,Тесто для пельменей,50.6,7.9,1.4,234.0
5578,Тесто для пиццы Kulinarium Meister,47.0,6.9,8.4,289.0
5579,Тесто дрожжевое постное,49.3,5.8,6.4,274.0
5580,Тесто дрожжевое сдобное,50.0,10.0,13.0,357.0
5581,Тесто кадаиф,50.6,7.9,1.4,234.0
5582,Тесто песочное,49.9,6.5,21.6,403.0
5583,Тесто пресное,40.6,9.0,3.0,225.0
5584,Тесто пряничное,77.7,4.8,2.8,336.0
5585,Тесто рубленое,40.2,6.0,17.2,304.0
5586,Тесто слоеное бездрожжевое 365 дней,38.0,5.5,18.0,340.0
5587,Тесто слоеное бездрожжевое Затейница,44.0,6.5,11.0,300.0
5588,Тесто слоеное бездрожжевое Уральский пекарь,43.2,6.9,31.8,487.0
5589,Тесто слоеное бездрожжевое Черемушки,37.1,6.1,26.2,410.0
5590,Тесто слоеное дрожжевое 365 дней,40.0,6.0,18.0,350.0
5591,Тесто слоеное дрожжевое Талосто,36.3,6.1,21.3,362.0
5592,Тесто слоеное дрожжевое Черемушки,39.8,6.2,21.5,378.0
5593,Тесто фило,48.0,7.0,20.0,441.0
5594,Тесто фило ВкусВилл,59.3,12.3,1.2,297.0
5595,Тетерев,0.5,18.0,20.0,254.0
5596,Теф,73.1,13.3,2.4,367.0
5597,Тефтели Ермолино с овощами,3.0,8.0,18.0,206.0
5598,Тефтели свиные,12.0,7.0,10.0,172.0
5599,Тиляпия,0.0,20.1,1.7,96.0
5600,Тиляпия (филе),0.0,20.8,1.7,96.0
5601,Тиляпия жареная,0.0,26.1,2.6,128.0
5602,Тимьян (чабрец),10.5,5.6,1.7,101.0
5603,Тимьян сушеный,26.9,9.1,7.4,276.0
5604,Ткемали,15.2,0.2,0.3,65.0
5605,Тмин,11.9,19.8,14.6,333.0
5606,Толокно,64.9,12.5,6.0,363.0
5607,Толокно гречневое Ваше здоровье из томленого зерна,57.1,12.6,3.3,308.0
5608,Толокно кукурузное Ваше здоровье из томленого зерна,71.0,8.3,1.2,328.0
5609,Толокно овсяное Ваше здоровье,52.1,11.5,6.0,306.0
5610,Толокно овсяное Гарнец,68.3,12.2,5.8,357.0
5611,Толстолобик белый свежий,0.2,19.5,0.9,86.0
5612,Толстолобик маринованный,3.3,9.9,10.3,146.0
5613,Томат (помидор),3.7,1.1,0.2,20.0
5614,Томат вяленый,43.5,14.1,3.0,258.0
5615,Томат замороженный,3.9,1.1,0.2,22.0
5616,Томат консервированный,3.5,1.1,0.1,20.0
5617,Томат маринованный,1.8,1.7,0.2,15.0
5618,Томат солёный,1.6,1.1,0.1,13.0
5619,Томат сушеный,4.7,3.1,4.4,71.0
5620,Томат черри,2.8,0.8,0.1,15.0
5621,Томатная паста,16.7,2.5,0.3,80.0
5622,Томатная паста Boni Selection,5.2,1.5,0.0,30.0
5623,Томатная паста Boni Selection с базиликом,5.9,1.5,0.5,35.0
5624,Томатная паста Mutti,17.0,4.2,0.2,96.0
5625,Томатная паста Shilton,3.4,1.0,0.2,84.0
5626,Томатная паста Айлана,15.8,0.0,0.0,79.0
5627,Томатная паста Главпродукт,15.8,0.0,0.0,79.0
5628,Томатная паста Кубаночка,15.8,0.0,0.0,63.0
5629,Томатная паста Миладора,19.4,1.5,0.0,84.0
5630,Томатная паста Помидорка,13.9,3.5,0.6,75.0
5631,Томатный сок,3.8,1.1,0.2,21.0
5632,Томатный сок J-7 с мякотью,5.3,0.2,0.0,22.0
5633,Томаты 4 сезона нарезанные,3.9,1.1,0.2,22.0
5634,Томаты Parmalat Pomi протертые,4.0,1.3,0.2,26.0
5635,Томаты Агрохолдинг Московский розовые Эксклюзив,3.9,0.9,0.2,18.0
5636,Томаты в собственном соку,3.6,1.2,0.5,24.0
5637,Томаты Кубань Продукт в томатном соке,4.0,0.0,0.0,16.0
5638,Тоник,8.3,0.0,0.0,34.0
5639,Тонкацу тяхан,25.3,1.9,1.2,120.0
5640,Топинамбур,12.8,2.1,0.1,61.0
5641,Топпинг Bombbar Карамель,0.0,0.0,11.0,215.0
5642,Топпинг Bombbar Клубника,5.2,0.0,0.2,53.0
5643,Топпинг Bombbar Малина,5.1,0.0,0.0,53.0
5644,Топпинг Bombbar Сгущёнка,6.7,4.7,6.0,163.0
5645,Топпинг Bombbar Сгущёнка варёная,11.0,6.0,13.0,241.0
5646,Топпинг Ponti Glassa Gasrtonomica бальзамический,44.1,0.2,0.0,189.0
5647,Тори папурика,10.3,8.3,10.3,167.0
5648,Торт Ассорти,36.1,4.7,14.9,294.0
5649,Торт Банкетный,45.3,3.9,19.5,367.0
5650,Торт Вензель мастера,38.1,5.0,12.0,274.0
5651,Торт Верона,39.3,5.0,19.8,350.0
5652,Торт Вивальди,52.6,4.3,12.8,340.0
5653,Торт Вишнёвый сад,36.2,3.0,15.6,298.0
5654,Торт Домашний с абрикосом,49.5,4.5,15.0,351.0
5655,Торт Ёжик,50.9,4.1,25.0,445.0
5656,Торт Зигзаг,37.2,6.2,16.8,311.0
5657,Торт Зимняя вишня,55.5,3.1,6.1,282.0
5658,Торт Золотой ключик,49.2,5.4,15.0,357.0
5659,Торт Изабелла,26.5,4.6,18.6,291.0
5660,Торт Искушение,59.9,7.6,21.4,442.0
5661,Торт Йогуртовый с клюквой,35.4,2.5,10.1,240.0
5662,Торт К торжеству,45.2,3.8,17.6,349.0
5663,Торт Карамелия,53.1,4.9,26.8,471.0
5664,Торт Карамельный Mirel на сгущенке,44.0,4.0,14.0,320.0
5665,Торт Кариока,47.4,6.7,20.5,401.0
5666,Торт Карусель,35.2,12.9,24.9,416.0
5667,Торт Королевский орех,29.5,7.7,27.5,396.0
5668,Торт Космический,58.6,6.6,27.6,462.0
5669,Торт Крем-брюле,36.5,5.4,13.4,285.0
5670,Торт Крем-Брюле Mirel,39.7,3.7,12.4,285.0
5671,Торт Крепвиль Бель Шерри,35.7,2.9,15.5,297.0
5672,Торт Крепвиль Ле Нуар,36.1,3.4,17.9,322.0
5673,Торт Крепвиль Ля Форте,35.3,2.9,15.5,296.0
5674,Торт Крепвиль Шаттери,36.4,2.9,16.5,310.0
5675,Торт Легенда осени,39.2,3.9,13.7,289.0
5676,Торт Ленинградский,57.9,4.3,23.6,454.0
5677,Торт Лесной гость,43.0,4.1,21.7,377.0
5678,Торт Лилия,47.9,3.8,14.0,328.0
5679,Торт Маковый,40.2,11.4,37.4,543.0
5680,Торт Малиновый,37.8,6.1,24.2,411.0
5681,Торт Малиновый рай,48.1,3.2,17.8,365.0
5682,Торт Маска,49.7,4.7,16.3,357.0
5683,Торт Медовая сказка,54.7,6.4,24.8,467.0
5684,Торт Медовая фантазия с грецким орехом,58.3,3.3,23.8,460.0
5685,Торт Медовая фантазия с грушей,54.1,3.1,18.2,392.0
5686,Торт Медовая фантазия с черносливом,57.6,3.1,22.2,441.0
5687,Торт Медовик,48.9,6.0,29.0,478.0
5688,Торт Медовый от Палыча,42.4,5.4,26.3,428.0
5689,Торт Миндальный замороженный Вкусвилл,38.8,9.8,22.4,396.0
5690,Торт на фруктозе вишневый,53.8,2.9,16.7,377.0
5691,Торт на фруктозе с крыжовником,54.5,2.9,16.6,379.0
5692,Торт на фруктозе с курагой,55.2,3.1,16.7,384.0
5693,Торт Наполеон от Палыча,23.8,5.9,32.7,413.0
5694,Торт Наполеон Черёмушки,38.7,6.4,42.2,558.0
5695,Торт Натюрморт,48.4,4.2,14.7,341.0
5696,Торт Нежный от Палыча,49.7,7.7,28.5,486.0
5697,Торт Нюанс,34.3,11.7,23.8,413.0
5698,Торт Ореховый от Палыча,42.7,8.5,32.4,496.0
5699,Торт От всей души,48.3,3.5,13.6,324.0
5700,Торт Отелло,55.9,5.9,15.4,379.0
5701,Торт Панчо,33.5,5.6,13.1,270.0
5702,Торт Панчо Фили-Бейкер,29.8,3.6,11.8,241.0
5703,Торт Персидская ночь,53.4,6.4,27.3,478.0
5704,Торт Пирамида,34.5,4.5,14.0,284.0
5705,Торт Подарочный,43.6,6.6,21.5,388.0
5706,Торт Полено,50.6,2.6,17.8,354.0
5707,Торт Полёт,55.4,5.7,24.8,456.0
5708,Торт Постный апельсиновый,12.8,5.5,8.0,145.0
5709,Торт Постный с лимоном и малиной,12.8,5.5,8.0,145.0
5710,Торт Постный с морковью и ананасами,12.8,5.5,8.0,145.0
5711,Торт Постный с морковью и мандаринами,12.8,5.5,8.0,145.0
5712,Торт Постный с орехами,13.0,6.2,9.1,159.0
5713,Торт Постный свекольный,12.8,5.5,8.0,145.0
5714,Торт Постный ягодный,12.8,5.5,8.0,145.0
5715,Торт Прага Арт-Торт,47.5,4.2,12.9,345.0
5716,Торт Прага от Палыча,65.1,4.6,26.5,517.0
5717,Торт Прага Черёмушки,42.0,7.2,24.3,411.0
5718,Торт Прелесть Черемушки,48.3,3.9,20.0,417.0
5719,Торт Птичка,62.6,3.0,17.8,412.0
5720,Торт Птичка от Палыча ассорти,53.9,4.3,20.3,416.0
5721,Торт Птичка от Палыча классическая,54.4,3.2,16.9,383.0
5722,Торт Птичка от Палыча крем-брюле,48.4,4.1,21.1,400.0
5723,Торт Птичка от Палыча с халвой и мармеладом,59.2,5.5,24.5,479.0
5724,Торт Птичьи голоса,55.5,3.6,23.8,435.0
5725,Торт Радость,48.5,3.7,16.1,344.0
5726,Торт Райский сад,43.4,3.3,8.7,264.0
5727,Торт Роза,59.7,4.0,18.1,404.0
5728,Торт Ром и шоколад,49.7,6.8,23.3,436.0
5729,Торт Рыжик,46.1,5.4,26.2,436.0
5730,Торт С черносливом,31.0,4.5,22.7,346.0
5731,Торт С черносливом и с курагой,42.5,4.5,22.7,392.0
5732,Торт Сад Вероники,42.9,4.4,17.5,340.0
5733,Торт Сказка,46.9,4.3,17.1,351.0
5734,Торт Сказки Востока ассорти,65.1,7.8,26.5,530.0
5735,Торт Сказки Востока с инжиром и орехами,65.1,7.8,26.5,530.0
5736,Торт Сказки Востока с курагой и орехами,65.1,7.8,26.5,530.0
5737,Торт Сказки Востока с черносливом и орехами,58.3,3.3,23.8,460.0
5738,Торт Сметанно-ореховый,35.3,2.9,13.5,275.0
5739,Торт Сметанный с ананасом,40.6,4.8,17.5,339.0
5740,Торт Сметанный с мёдом,25.8,3.3,19.5,292.0
5741,Торт Сметанный с персиками,40.6,4.8,17.5,339.0
5742,Торт Сметанный с черносливом,40.6,4.8,17.5,339.0
5743,Торт Соблазн,41.2,4.0,9.0,234.0
5744,Торт Сырный,43.3,3.6,18.4,353.0
5745,Торт Сырный десерт,21.6,6.0,24.7,333.0
5746,Торт Тайна вкуса,67.1,13.4,30.6,597.0
5747,Торт Тартюф,58.3,3.3,23.8,461.0
5748,Торт Творожно-сливочный с ананасом,43.2,4.6,10.1,282.0
5749,Торт Творожно-сливочный с вишней,37.6,3.3,8.0,236.0
5750,Торт Творожно-сливочный с малиной и абрикосом,36.2,3.4,8.0,231.0
5751,Торт Творожно-сливочный с малиной и черникой,36.4,3.3,8.0,231.0
5752,Торт Творожный десерт,26.6,3.6,12.6,239.0
5753,Торт Три шоколада Mirel,38.1,3.9,20.6,347.0
5754,Торт Триумф,35.6,3.9,15.3,292.0
5755,Торт Трюфель,31.1,4.3,22.6,345.0
5756,Торт Трюфель с кофе,46.1,3.7,27.3,445.0
5757,Торт Трюфель с маком,46.1,3.7,27.3,445.0
5758,Торт Трюфель с орехами,46.1,3.7,27.3,445.0
5759,Торт Трюфель с шоколадом,46.1,3.7,27.3,445.0
5760,Торт Трюфель Черёмушки,50.4,4.4,17.0,365.0
5761,Торт Фруктовая услада,35.1,0.6,9.1,222.0
5762,Торт Фруктори - Вишня в черном,58.3,5.2,23.5,467.0
5763,Торт Цветок островов,37.4,6.8,15.7,304.0
5764,Торт Чародейка,57.3,5.3,15.5,382.0
5765,Торт Чародейка с вишней,59.9,4.8,11.2,352.0
5766,Торт Чародейка с фундуком,54.4,5.8,17.4,390.0
5767,Торт Черничное молоко Mirel,28.8,3.9,14.0,257.0
5768,Торт Чёрный принц,39.4,5.9,19.3,348.0
5769,Торт Шоколадная симфония,38.1,6.6,26.0,413.0
5770,Торт Шоколадница вафельный с миндалём,49.0,9.5,34.0,540.0
5771,Тортилья (Мексиканские лепешки Tortillas),47.2,7.0,7.7,286.0
5772,Тортилья кукурузная,44.6,5.7,2.8,218.0
5773,Тортилья пшеничная,54.6,8.4,8.3,327.0
5774,Тортилья сырная,45.0,6.7,7.0,270.0
5775,Тофу-паштет Casa Kubania индийский,2.0,6.0,22.0,230.0
5776,Тофу-паштет Casa Kubania по-провански,4.5,6.0,24.0,260.0
5777,Травы итальянские,26.0,12.4,6.5,259.0
5778,Трепанг,0.0,7.3,0.6,34.0
5779,Трепанг варёный,0.0,9.0,0.7,42.0
5780,Трепанг жареный,0.0,9.0,0.7,41.0
5781,Треска (печень в масле),1.2,4.2,65.7,613.0
5782,Треска (печень натуральная Беринг),1.0,9.0,43.0,400.0
5783,Треска Borealis атлантическая,0.0,17.0,1.0,77.0
5784,Треска горячего копчения,0.0,26.0,1.2,115.0
5785,Треска жареная,0.0,23.0,0.1,111.0
5786,Треска запечённая,8.0,6.0,3.7,90.0
5787,Треска консервированная,0.0,22.7,0.9,105.0
5788,Треска копченая,0.0,22.1,0.5,94.0
5789,Треска Меридиан филе-кусок отварная в желе,0.0,14.0,2.0,75.0
5790,Треска отварная,0.0,17.8,0.7,78.0
5791,Треска с гриля,0.6,22.1,9.1,172.0
5792,Треска свежая,0.0,17.7,0.7,78.0
5793,Треска соленая,0.0,23.1,0.6,98.0
5794,Треска тушеная,3.9,9.7,5.1,101.0
5795,Треска чёрная (угольная рыба),0.0,12.2,16.9,201.0
5796,Тридакна (морская цикада),0.0,16.7,3.6,104.0
5797,Тритикале,54.5,12.8,2.1,274.0
5798,Трубач,2.8,17.1,0.4,24.0
5799,Трубочки закусочные,22.4,4.3,12.4,219.0
5800,Трюфели свежие,5.3,5.9,0.5,51.0
5801,Тунец (стружка),0.6,81.2,1.8,434.0
5802,Тунец 5 морей в собственном соку,0.0,20.2,0.4,88.0
5803,Тунец в растительном масле,0.0,27.1,9.0,190.0
5804,Тунец в собственном соку,0.0,21.0,1.2,96.0
5805,Тунец копченый,0.0,24.4,4.6,139.0
5806,Тунец Магуро натуральный,0.0,16.0,12.0,65.0
5807,Тунец свежий,0.0,23.0,1.0,101.0
5808,Тунец соленый,0.0,24.5,4.5,139.0
5809,Турнепс,6.0,1.0,0.0,28.0
5810,Тыква,7.7,1.3,0.3,28.0
5811,Тыква 4 сезона нарезанная,7.7,1.3,0.3,28.0
5812,Тыква баттернат,9.7,1.0,0.1,45.0
5813,Тыква варёная,4.4,1.0,1.0,28.0
5814,Тыква жареная,5.2,1.4,5.5,76.0
5815,Тыква маринованная,8.9,0.6,0.1,42.0
5816,Тыква мускатная,9.7,1.0,0.1,45.0
5817,Тыквенный сок,9.0,0.0,0.0,38.0
5818,Тысячелистник,5.0,0.4,0.0,23.0
5819,Тюлька,0.0,17.5,2.0,88.0
5820,Тюлька соленая,0.0,19.2,12.6,191.0
5821,Тюрбо,0.0,18.2,1.3,85.0
5822,Угорь копчёный,0.0,17.9,28.6,326.0
5823,Угорь морской свежий,0.0,19.1,1.9,93.0
5824,Угорь свежий,0.0,14.5,30.5,332.0
5825,Удильщик,0.0,14.8,1.0,68.0
5826,Укроп,6.3,2.5,0.5,38.0
5827,Укроп сушеный,6.3,2.5,0.5,40.0
5828,Уксус бальзамический,17.0,0.5,0.0,88.0
5829,Уксус белый винный,5.9,0.0,0.0,14.0
5830,Уксус виноградный,0.3,0.0,0.0,18.0
5831,Уксус кокосовый,0.9,0.0,0.0,21.0
5832,Уксус рисовый,13.0,0.3,0.0,54.0
5833,Уксус рисовый Sen Soy для салата,1.0,0.0,0.0,4.0
5834,Уксус столовый 9%,3.0,0.0,0.0,32.0
5835,Уксус яблочный 3%,2.3,0.0,0.0,11.0
5836,Уксус яблочный 5%,0.7,0.0,0.0,18.0
5837,Уксус яблочный 6%,7.2,0.0,0.0,14.0
5838,Уксусная эссенция 70%,0.0,0.0,0.0,0.0
5839,Улитка виноградная,2.0,16.1,1.4,90.0
5840,Улитка Черёмушки с кремом и изюмом,45.1,5.2,14.8,339.0
5841,Улитка Черёмушки со вкусом апельсина и шоколада,35.3,5.6,16.8,317.0
5842,Уми каигара,15.6,4.6,2.8,106.0
5843,Умисай гюнику,9.2,9.9,5.1,122.0
5844,Унайдзю,10.8,6.5,8.0,142.0
5845,Урбеч из бразильского ореха,12.0,18.0,69.0,682.0
5846,Урбеч из какао-бобов Мералад,9.5,12.8,53.0,565.0
5847,Урбеч из кешью,22.0,25.5,53.6,595.0
5848,Урбеч из кунжута,12.2,19.4,48.7,575.0
5849,Урбеч из миндаля,13.0,18.1,53.7,609.0
5850,Урбеч из мякоти кокоса Мералад,14.0,13.0,65.0,660.0
5851,Урбеч из мякоти кокоса Наш урбеч,13.6,13.0,64.2,682.0
5852,Урбеч из семян конопли Живой продукт,10.9,30.6,30.9,567.0
5853,Урбеч из семян льна,22.6,25.5,50.0,610.0
5854,Урбеч из семян мака,14.5,17.5,47.5,520.0
5855,Урюк,50.6,5.0,0.4,213.0
5856,Устрицы отварные,0.0,14.0,3.0,95.0
5857,Устрицы свежие,0.3,14.0,6.0,95.0
5858,Утиная грудка,2.0,18.9,9.0,172.0
5859,Утиная грудка без кожи и жира,0.0,19.0,6.0,145.0
5860,Утиная печень,0.0,15.8,38.0,405.0
5861,Утка,0.0,13.5,28.6,308.0
5862,Утка вареная,0.0,19.7,18.8,248.0
5863,Утка жареная,0.0,22.6,19.5,266.0
5864,Утка копченая,0.0,19.0,28.4,337.0
5865,Утка Раменский деликатес Филе варёно-копчёное,0.0,19.0,5.0,120.0
5866,Уха,5.5,3.4,1.0,46.0
5867,Фава Полезные продукты Классическая,30.0,13.0,5.0,220.0
5868,Фазан,0.5,18.0,20.0,254.0
5869,Фанта,11.7,0.0,0.0,48.0
5870,Фанта Вкус ананаса,12.9,0.0,0.0,52.0
5871,Фарфалле,71.5,10.4,1.1,344.0
5872,Фасоль (ростки),1.8,1.5,0.1,14.0
5873,Фасоль 4 сезона зелёная стручковая нарезанная,3.1,3.1,0.3,28.0
5874,Фасоль 4 сезона золотистая стручковая нарезанная,3.1,3.1,0.3,28.0
5875,Фасоль Heinz в томатном соусе,12.9,4.9,0.2,73.0
5876,Фасоль Hortex стручковая резаная,3.3,2.2,0.2,31.0
5877,Фасоль Агро-Альянс Black Eye (Черный глаз),60.0,23.0,1.0,340.0
5878,Фасоль Агро-Альянс белая,62.0,21.0,2.0,350.0
5879,Фасоль Агро-Альянс красная Red Kidney,62.0,21.0,2.0,350.0
5880,Фасоль белая,64.0,20.9,1.8,325.0
5881,Фасоль белая консервированная,16.0,6.7,0.0,91.0
5882,Фасоль Бондюэль белая в томатном соусе,20.3,5.4,0.3,106.0
5883,Фасоль Бондюэль белая консервированная,17.4,6.7,0.3,99.0
5884,Фасоль Бондюэль белая Пикантная в томатном соусе,19.0,5.5,3.0,125.0
5885,Фасоль Бондюэль зелёная резаная,4.4,1.4,0.2,25.0
5886,Фасоль Бондюэль зелёная стручковая замороженная,7.6,1.9,0.2,28.0
5887,Фасоль Бондюэль коричневая со сладким перцем в соусе Кайен,7.6,2.6,0.4,44.0
5888,Фасоль Бондюэль красная в соусе Чили,19.0,5.5,3.0,112.0
5889,Фасоль Бондюэль красная в томатном соусе чили,19.0,5.8,2.8,124.0
5890,Фасоль Бондюэль красная консервированная,17.4,6.7,0.3,99.0
5891,Фасоль Бондюэль красная с кукурузой в мексиканском соусе,18.3,4.6,3.1,120.0
5892,Фасоль варёная,21.5,7.8,0.5,123.0
5893,Фасоль красная,52.7,21.0,1.6,310.0
5894,Фасоль красная консервированная,17.4,6.7,0.3,99.0
5895,Фасоль лимская,15.3,6.8,0.9,113.0
5896,Фасоль Мистраль Микс,63.3,22.0,1.7,327.0
5897,Фасоль Праздник Урожая белая в томатном соусе,15.7,6.2,0.0,88.0
5898,Фасоль спаржевая,8.4,2.8,0.4,47.0
5899,Фасоль стручковая,3.6,2.0,0.2,24.0
5900,Фасоль стручковая консервированная,2.4,1.2,0.1,16.0
5901,Фасоль сухая,41.4,21.1,1.2,265.0
5902,Фасоль Увелка пурпурная Кидни,47.0,21.0,2.0,290.0
5903,Фасоль Угощение Славянки домашняя традиционная из печи,26.0,8.0,1.5,150.0
5904,Фасоль чёрная,23.7,8.9,0.5,132.0
5905,Фатир,50.4,7.9,0.8,245.0
5906,Фейхоа,11.0,1.0,1.0,49.0
5907,Фенхель,7.3,1.2,0.2,31.0
5908,Ферония (Деревянное яблоко),12.0,0.3,0.2,50.0
5909,Фетучини,67.6,14.1,4.4,384.0
5910,Физалис,3.9,1.0,1.0,32.0
5911,Финики,69.2,2.5,0.5,274.0
5912,Финики с косточкой Ritmix,68.0,3.5,0.2,290.0
5913,Фисташки,7.0,20.0,50.0,556.0
5914,Фитогурт протеиновый Protein Plan с клубникой,3.0,10.0,2.7,67.0
5915,Фитогурт протеиновый Protein Plan с чёрной смородиной,3.0,10.0,2.7,67.0
5916,Флай Дикая вишня,33.6,2.1,6.0,188.0
5917,Флай Душистая малина,29.2,2.2,5.5,159.0
5918,Флай Лесные ягоды,25.5,1.8,8.7,172.0
5919,Флай Творожный,31.0,8.0,20.7,341.0
5920,Флай Фруктовая экзотика,27.9,1.8,11.5,211.0
5921,Флай Чёрная смородина,27.7,2.5,6.7,175.0
5922,Фокачча,47.3,7.7,10.7,320.0
5923,Форель,0.0,19.2,2.1,97.0
5924,Форель в масле Делси,0.0,22.0,15.0,223.0
5925,Форель консервированная,0.0,18.0,10.0,162.0
5926,Форель копчёная,0.5,26.0,3.1,132.0
5927,Форель Меридиан слабосолёная филе-кусок,0.0,20.0,23.0,290.0
5928,Форель морская свежая,0.0,20.5,4.3,157.0
5929,Форель отварная,0.0,15.5,3.0,89.0
5930,Форель радужная,0.0,20.5,3.5,119.0
5931,Форель слабосолёная,0.0,20.6,10.1,186.0
5932,Форель слабосолёная жирная,0.0,23.0,15.0,227.0
5933,Форшмак Меридиан сельдь рубленая солёная,0.7,11.9,20.8,240.0
5934,Фрикадельки Meatballs Самсон из говяжьего фарша 7.5%,0.0,19.0,7.5,139.0
